generation,ind_number,parent_idx,chosen,offspring_ind_number,sigma,hv_contribution,raw_pct_he,raw_driver_p,raw_p4,raw_d_throat,raw_reservoir_p,raw_buffer_length,scaled_pct_he,scaled_driver_p,scaled_p4,scaled_d_throat,scaled_reservoir_p,scaled_buffer_length,raw_delta_vs1,raw_hold_time,raw_impact_speed,scaled_delta_vs1,scaled_hold_time,scaled_impact_speed
118,0,0,False,,0.11488551308240867,,96.57181220004234,339647.7664852382,-2568693.134734898,0.08197710835340871,7859208.537210283,0.13319038167321712,1.8857270733347449,1.1238210152314216,0.9811372226938041,1.9136316672402485,1.981620758615545,1.8319038167321713,,,,,,
118,1,1,False,,0.154627574637695,,92.73102972124157,26291.920545723424,-1006140.3392017519,0.0814176727255772,6181897.115983759,0.07816009645880277,1.7577009907080523,1.0092475769488367,0.9550275569582132,1.8976477921593486,1.7719877796001942,1.2816009645880277,,,,,,
118,2,2,False,,0.14911438759756399,,92.10323498904074,-233045.6887551443,-36882261.698224634,0.08126059770230007,7304820.063327572,0.13381265261956352,1.7367744996346914,0.91442502310594,1.1221434641074206,1.8931599343514305,1.9155622399105694,1.8381265261956352,,,,,,
118,3,3,False,,0.1523392094183267,,89.05589866824118,-64269.22753797118,-16848578.957671374,0.07537757083091086,7569543.532270154,0.1300549075260674,1.635196622274706,0.9761353748143662,1.210488209057445,1.7250734523117388,1.94662176378488,1.800549075260674,,,,,,
118,4,4,False,,0.10886084297117683,,96.4099852257221,460683.6719125528,66481497.38841723,0.08270358091972543,8186922.5344288405,0.11767845005737043,1.8803328408574034,1.1680758137939797,1.110280111385205,1.9343880262778694,2.0247930351101555,1.6767845005737043,,,,,,
118,5,5,False,,0.18412055191494292,,95.68015251583768,-10508.513074080412,-2673556.530309464,0.07026003078193135,6377357.472614313,0.0712631881910587,1.8560050838612556,0.9957921004841506,1.20390826363159,1.5788580223408957,1.7974357651905186,1.212631881910587,,,,,,
118,6,6,False,,0.20151429996929834,,90.06471007983035,763422.2930236588,-62708647.45931234,0.07092173075365829,4142087.309423902,0.10519685882282415,1.6688236693276786,1.2787672375254628,0.917720517952843,1.597763735818808,1.4668871327316888,1.5519685882282415,,,,,,
118,7,7,False,,0.19027687421022438,,97.72517487714728,541426.6729017139,-78761052.40761295,0.0899250424820002,3688884.534801511,0.0912451209575144,1.9241724959049094,1.197598171077105,0.8638706538880122,2.1407154994857196,1.4219919445538651,1.412451209575144,,,,,,
118,8,8,False,,0.11294224065907353,,79.10077374962016,146392.07363079864,223180.5844115992,0.09141322522480544,4110463.2464324264,0.09335324020934804,1.3033591249873386,1.05316023297721,0.9888644995240179,2.183235006423012,1.5047452342880396,1.4335324020934805,,,,,,
118,9,9,False,,0.14155399764780874,0.0,92.96730046792813,89599.18298441383,6061413.9183757985,0.07595111934413709,7952408.671490093,0.1020464605639762,1.765576682264271,1.032394841695443,1.045093430989889,1.741460552689631,1.993983702013236,1.5204646056397622,617.2886989553722,0.00018416000000000265,32.1046,,0.9631679999999995,0.09172742857142857
