generation,ind_number,parent_idx,chosen,offspring_ind_number,sigma,hv_contribution,raw_pct_he,raw_driver_p,raw_p4,raw_d_throat,raw_reservoir_p,raw_buffer_length,scaled_pct_he,scaled_driver_p,scaled_p4,scaled_d_throat,scaled_reservoir_p,scaled_buffer_length,raw_delta_vs1,raw_hold_time,raw_impact_speed,scaled_delta_vs1,scaled_hold_time,scaled_impact_speed
499,0,0,False,,9.316575052009671e-06,0.01117054661211428,98.8280493980956,261550.31299040868,12530203.182103034,0.0796021431793095,7353743.766904469,0.1261027768772866,1.9609349799365199,1.0952659591060476,1.028305396643675,1.8457755194088425,1.9164876352197016,1.7610277687728662,113.13942992051398,0.0021530600000000018,41.1203,,0.5693879999999997,0.11748657142857143
499,1,1,False,,0.00023753293143875503,9.107550171416623e-06,99.97306032156999,247615.51244471665,11870042.789303795,0.07988373817238903,7294305.695673648,0.1260491951286835,1.9991020107189994,1.090170927272462,1.0283308778417377,1.8538210906396864,1.908970677930231,1.7604919512868353,101.40771964047735,0.002105820000000001,34.25382,,0.5788359999999998,0.09786805714285714
499,2,2,False,,0.00023753293143875503,0.0,99.96775954368013,246958.37152070872,11838545.817322375,0.07988544154495852,7293446.536217231,0.12603249915772202,1.998925318122671,1.0899306544450187,1.0283308938613047,1.8538697584273864,1.9088675777017137,1.7603249915772203,101.52906956487686,0.002114939999999999,34.15266,,0.5770120000000002,0.09757902857142857
499,3,3,False,,4.2348860192838524e-05,0.0005703981190857133,99.75708314739133,244435.351078497,12098427.483436344,0.07932651751569349,7299639.122246787,0.1268132639257945,1.9919027715797109,1.0890081532992215,1.029655707190826,1.8379005004483853,1.909695694709913,1.7681326392579453,111.81300361207923,0.0011528599999999982,32.92904,,0.7694280000000003,0.09408297142857143
499,4,4,False,,0.0001102830461252227,0.0,99.71080080544931,241146.1266038767,12279284.235989496,0.07933033252760842,7299699.681416567,0.12675810600441134,1.9903600268483101,1.0878055021847655,1.030867519842842,1.8380095007888118,1.909741782741308,1.7675810600441133,89.59645566079689,0.0020388500000000013,32.41936,,0.5922299999999997,0.09262674285714285
499,5,5,False,,0.00013305629266449284,4.2673789028557785e-05,99.6295585885433,238732.8659489796,12396651.11727667,0.07936827763036311,7304633.528453536,0.1269290616962258,1.9876519529514434,1.0869231329094304,1.03172326137292,1.839093646581803,1.9104055485352796,1.7692906169622582,76.84353622169692,0.00111785,31.84092,,0.77643,0.09097405714285714
499,6,6,False,,7.494282085664206e-05,0.0,99.51109344927416,234794.67007260842,12602923.00016934,0.07921750430834135,7301155.636926918,0.1269422429853581,1.9837031149758053,1.0854831960196836,1.0332109072131705,1.8347858373811812,1.9100031057286135,1.7694224298535812,74.7500702050138,0.0019839599999999995,30.96913,,0.6032080000000001,0.08848322857142857
499,7,7,False,,3.104665340671698e-05,1.8612754285704525e-05,99.25768301371059,233045.22951551856,12794201.497350678,0.07922937329087619,7300093.0096909525,0.1286961567429047,1.97525610045702,1.0848435417024143,1.0342514765533775,1.835124951167891,1.909886562881917,1.786961567429047,100.92223538428107,0.0010868500000000003,29.70784,,0.7826299999999999,0.08487954285714286
499,8,8,False,,4.293650473170277e-05,0.0,99.21670496538599,230530.21438753794,12901098.001574922,0.0791520346688763,7301508.440365364,0.12844797191867935,1.9738901655128662,1.0839239675687915,1.0351550758104762,1.8329152762536085,1.9100979115810315,1.7844797191867934,99.95086080713008,0.0019428799999999975,29.289400000000004,,0.6114240000000005,0.08368400000000001
499,9,9,False,,0.00010624831946259187,8.699426057134918e-06,99.08432902884917,228736.7388427357,13002485.768245455,0.07903930308462638,7305329.726766553,0.12853187791238796,1.9694776342949722,1.0832682125787174,1.035905105619351,1.8296943738464677,1.9106103795626659,1.7853187791238796,112.65721031982503,0.0010518699999999999,28.65712,,0.789626,0.08187748571428571
499,10,10,False,,7.532734117564425e-05,4.901090965714339e-05,98.94824047070624,223856.45832206757,13224790.275204938,0.07912909146592777,7317424.97433481,0.12706957603027086,1.9649413490235412,1.0814838178521406,1.0378033346306086,1.8322597561693648,1.9122219102557996,1.7706957603027087,99.82940089918884,0.0010248799999999988,28.221900000000005,,0.7950240000000003,0.08063400000000001
499,11,11,False,,0.00023364042648367622,0.0,98.93103270897024,224035.48183756624,13318668.248913106,0.07909663006981575,7316358.604095746,0.1271021965497857,1.9643677569656746,1.081549274871596,1.0381195088684467,1.8313322877090215,1.912082752653068,1.771021965497857,113.38048949836912,0.0018808899999999996,28.070050000000002,,0.6238220000000001,0.08020014285714286
499,12,12,False,,1.2320318491502603e-05,0.0,98.60268938625029,218518.2927014027,13747436.344516918,0.07909994136253755,7378262.901698461,0.12782503239527107,1.9534229795416762,1.0795320049301647,1.0410643292524617,1.831426896072501,1.9201004228129992,1.7782503239527108,113.01888757725101,0.00183906,26.44911,,0.632188,0.07556888571428572
499,13,13,True,0,1.2253416967691199e-05,0.0,98.48164239333653,216055.5241773255,13948143.084382424,0.07909755435880894,7394298.232932413,0.12755464339165945,1.9493880797778842,1.0786315339124575,1.0424640448804543,1.8313586959659698,1.9221857544142398,1.7755464339165945,111.08907107618643,0.0018150099999999984,25.84726,,0.6369980000000003,0.07384931428571428
499,14,14,False,,0.00017339849940056366,0.0001611533965714118,98.38348764667599,213890.95320099712,14119156.627167255,0.07885210682396643,7404532.456776597,0.12803787867865254,1.9461162548891997,1.077840093949303,1.0436994619772169,1.8243459092561836,1.923521807921736,1.7803787867865255,113.25996389390139,0.0007661000000000022,25.04409,,0.8467799999999995,0.07155454285714286
499,15,15,False,,0.00040299482127774774,0.0002504934325714553,98.25175172865072,211893.29951695452,14334388.847958226,0.07867009029424833,7412107.106579078,0.1281399561619284,1.9417250576216907,1.0771096845631547,1.0450923800004506,1.8191454369785236,1.9245140165600891,1.781399561619284,89.10767348365061,0.0007477999999999999,23.954289999999997,,0.8504400000000001,0.06844082857142857
