generation,ind_number,parent_idx,chosen,offspring_ind_number,sigma,hv_contribution,raw_pct_he,raw_driver_p,raw_p4,raw_d_throat,raw_reservoir_p,raw_buffer_length,scaled_pct_he,scaled_driver_p,scaled_p4,scaled_d_throat,scaled_reservoir_p,scaled_buffer_length,raw_delta_vs1,raw_hold_time,raw_impact_speed,scaled_delta_vs1,scaled_hold_time,scaled_impact_speed
53,0,0,False,,0.10344529475779397,,104.55045194720594,-181696.16742019288,3765597.097781221,0.08548213649603785,8543800.35258919,0.12845400253980638,2.1516817315735315,0.9332001354574292,0.9699452454084067,2.013775328458224,2.0664654787297803,1.784540025398064,,,,,,
53,1,1,False,,0.15585720248283236,,87.70384810329318,-320747.5447562849,-61917295.96685339,0.0785784078612868,2138867.4998349915,0.048474024136879096,1.590128270109773,0.8823582743408495,1.1517169004846095,1.8165259388939083,1.2956002488191485,0.9847402413687909,,,,,,
53,2,2,False,,0.1417408331807741,,95.12635970040225,-124161.24584139882,1121759.4991385927,0.08329648467573653,4866664.987757094,0.06659986300037343,1.8375453233467418,0.9542368382093342,0.9798856309684357,1.951328133592472,1.614318953375427,1.1659986300037344,,,,,,
53,3,3,False,,0.12181028759743054,,89.50899571442923,193975.80238013854,-6234153.157552383,0.0706615848912841,7360638.639591366,0.057702362254604615,1.6502998571476413,1.0705584448815448,0.9602394377893744,1.5903309968938313,1.9180938536414502,1.0770236225460461,,,,,,
53,4,4,False,,0.09716308400626904,,67.70464256739089,57942.40654053384,17143812.142397836,0.08292369184009757,7552630.2539024,0.13973506240918465,0.9234880855796964,1.0208200593222474,1.239161887099932,1.9406769097170735,1.9436708005660872,1.8973506240918467,,,,,,
53,5,5,False,,0.14206631798140615,,99.13301759662586,512625.368756071,-13152880.750045711,0.08713224097202632,6951926.707943228,0.1023413419656082,1.9711005865541953,1.1870674454316492,0.9657503923607563,2.060921170629323,1.8600212566253482,1.523413419656082,,,,,,
53,6,6,False,,0.1523977609012376,,95.7687828032828,703741.04315333,177638912.95028508,0.08229344195452687,4549706.317063908,0.10710900221703792,1.8589594267760934,1.2569457649496312,1.2022098884656458,1.922669770129339,1.5271146894123868,1.5710900221703792,,,,,,
53,7,7,False,,0.1334267020936211,,97.11554987021043,254205.44645177695,100291543.18530558,0.06918187757292968,5538640.462693837,0.06883435397449542,1.9038516623403479,1.09258042882486,1.3230495338436399,1.5480536449408477,1.6822327883485297,1.1883435397449542,,,,,,
53,8,8,False,,0.13185169745411182,,94.53786970414257,-407081.4843195099,-38363264.65221165,0.06889521463743528,6194958.0974388495,0.04745968382688462,1.8179289901380857,0.850791681840932,1.0677033086721668,1.5398632753552934,1.7852950627482522,0.9745968382688461,,,,,,
53,9,9,False,,0.10344529475779397,0.0,88.26631011781205,227470.2758725147,28916856.543373097,0.08230311204117818,7832429.464634456,0.12351399981431517,1.6088770039270683,1.0828051511141363,1.0956655735381646,1.9229460583193767,1.9784406697287535,1.7351399981431517,3585.0,0.0,350.0,,1.0,1.0
53,10,10,False,,0.12976422920055794,,85.96083821601471,17298.055507644007,3095198.012810918,0.08849566970301274,7909039.909764102,0.0956107841367964,1.5320279405338235,1.0059591173454336,1.1397209987562507,2.0998762772289354,1.9886053505607013,1.456107841367964,,,,,,
53,11,11,False,,0.12093585068420241,,89.3015419136249,209216.98198229514,-26870967.94750041,0.07971198944780485,5267324.184445427,0.0651528213815347,1.6433847304541636,1.0761311328435832,0.8783548748634372,1.8489139842229954,1.6492424690516052,1.151528213815347,,,,,,
