generation,ind_number,parent_idx,chosen,offspring_ind_number,sigma,hv_contribution,raw_pct_he,raw_driver_p,raw_p4,raw_d_throat,raw_reservoir_p,raw_buffer_length,scaled_pct_he,scaled_driver_p,scaled_p4,scaled_d_throat,scaled_reservoir_p,scaled_buffer_length,raw_delta_vs1,raw_hold_time,raw_impact_speed,scaled_delta_vs1,scaled_hold_time,scaled_impact_speed
125,0,0,False,,0.14820191651847653,,98.11149524289712,429428.7567324563,64720111.35287747,0.085317194256951,4511805.77830916,0.05729345978261771,1.937049841429904,1.1566479654170727,1.1157235940042076,2.0090626930557427,1.5392429303412385,1.072934597826177,,,,,,
125,1,1,False,,0.1828390804923718,,96.88753485062827,-63556.06400137288,-4975981.418152213,0.09352090906284447,2286921.9941863557,0.07772561955554855,1.8962511616876088,0.9763961313935225,1.054143066451802,2.243454544652699,1.2914939810093355,1.2772561955554855,,,,,,
125,2,2,False,,0.030627981063282666,0.0,90.69770836854082,102652.3284708454,9409006.208957577,0.07897394317042093,4962030.138269592,0.08238005408168085,1.689923612284694,1.0371675107812846,1.065508767151603,1.827826947726312,1.6153177005638693,1.3238005408168085,316.38523893571346,0.00014006999999999908,22.06052,,0.9719860000000002,0.06303005714285714
125,3,3,False,,0.09995776934194511,,85.88417295125521,164865.18437640558,996860.7832741202,0.08074823956150505,3773508.6192520964,0.0780257181799862,1.5294724317085069,1.059914623684533,0.9927096886094302,1.8785211303287155,1.4605719645920963,1.280257181799862,,,,,,
125,4,4,False,,0.02750189086002901,-1.1102230246251565e-16,83.85841697362035,102885.79602707998,13338507.694755299,0.08237970908520802,3592010.030980029,0.08455341043025602,1.4619472324540117,1.0372528743734812,1.0978085396551598,1.9251345452916575,1.4418226892549715,1.3455341043025602,508.4555746985516,0.0013101699999999994,24.00642,,0.7379660000000001,0.06858977142857142
125,5,5,False,,0.1386725443905265,,95.69474094561642,-188181.2008166731,-39364330.855201975,0.07663600187733462,5978660.598972626,0.11793981101604711,1.8564913648538803,0.9308289890970209,1.165443423746424,1.761028625066703,1.7531393906102408,1.6793981101604711,,,,,,
125,6,6,False,,0.19520705426135396,,95.57409538922204,172634.87574425328,65025646.20363499,0.07458195797194628,1486447.50745678,0.0798864885270639,1.852469846307401,1.0627554842140048,1.307859420643733,1.702341656341322,1.167848645215391,1.298864885270639,,,,,,
125,7,7,False,,0.026646756741376124,0.0,86.64300571562227,192465.49364755978,32136582.71034576,0.08006052674911558,4073922.060074635,0.07364628339585007,1.554766857187409,1.070006225203495,1.129550953977589,1.8588721928318737,1.4971424158636772,1.2364628339585007,3585.0,0.0,350.0,,1.0,1.0
125,8,8,False,,0.12441118117190203,0.0,94.2730467740621,283845.31490278157,7039923.966601822,0.07359504926666631,2183267.4730970515,0.0801356215903167,1.8091015591354032,1.1034177617889005,1.0086580670731742,1.6741442647618945,1.246161752286118,1.301356215903167,3585.0,0.0,350.0,,1.0,1.0
125,9,9,False,,0.08186373019702844,,89.07878905070035,266710.2734873267,3215667.851849081,0.08079143215529982,3371535.596150807,0.07889212676105586,1.635959635023345,1.0971526142401227,0.9978204121155906,1.8797552044371377,1.4014882970204714,1.2889212676105586,,,,,,
125,10,10,False,,0.08336911503155565,,95.63593975517534,-121165.48465238111,-2592341.1625638492,0.07331510347515913,5576000.630720529,0.1432256392596791,1.8545313251725115,0.9553321892747346,1.0057610448634422,1.6661458135759748,1.701520751687622,1.932256392596791,,,,,,
125,11,11,False,,0.13540956436986973,,99.57772931999469,-57194.78075685845,-16865509.42251398,0.07038913841039024,3454555.0416327184,0.07942177089327825,1.9859243106664897,0.978722030535529,1.2383129987558437,1.582546811725435,1.4358526655923414,1.2942177089327824,,,,,,
125,12,12,False,,0.02144236619538988,0.0,87.881019027351,96897.1208580882,9150432.190796034,0.08430539817728569,5236623.035103646,0.08874510736589503,1.5960339675783668,1.0350632132780844,1.067868904721405,1.980154233636734,1.6503427821761583,1.3874510736589503,535.4757257867673,0.00024400999999999937,26.39812,,0.9511980000000001,0.0754232
125,13,13,False,,0.026646756741376124,0.0,87.6330412594231,59790.034370117035,7978899.992191347,0.08115925763203405,4293350.7340943245,0.07258233055096644,1.5877680419807698,1.0214956142092713,1.1010439200379543,1.8902645037724013,1.533179943357879,1.2258233055096643,3585.0,0.0,350.0,,1.0,1.0
125,14,14,False,,0.1385137343602325,,91.57612105701844,-154614.7205286606,-29446423.93652212,0.07179901324591434,7456002.420555025,0.12853225523066852,1.7192040352339482,0.9431020234363405,1.1495143119940463,1.6228289498832669,1.9332896037288556,1.7853225523066851,,,,,,
125,15,15,False,,0.033311464842632386,0.0,89.31419295303398,129589.1328740718,11857585.258681161,0.08122543715007896,4562310.665343817,0.08168321432901644,1.6438064317677994,1.0470165126008288,1.0653747722588325,1.8921553471451131,1.5632134849509403,1.3168321432901644,488.2577728229985,0.00038811000000000054,19.6873,,0.9223779999999999,0.056249428571428575
125,16,16,False,,0.11124814465025086,,90.28205600553201,354680.42041438114,76274151.50667824,0.083938828949333,4683328.024796127,0.1449788139429202,1.6760685335177337,1.1293174591927913,1.1704325289249937,1.9696808271237998,1.5661826898564208,1.949788139429202,,,,,,
125,17,17,False,,0.02750189086002901,0.0,85.81044056000906,122501.72223114599,3791493.2489420213,0.07837576627018801,3809389.507999158,0.08614341313842475,1.5270146853336353,1.0444251168556946,1.0138863871591748,1.8107361791482288,1.4680277488822568,1.3614341313842475,3585.0,0.0,350.0,,1.0,1.0
125,18,18,False,,0.11578192823239503,,90.7952144772569,88654.1199482836,-2633575.426882451,0.07284332791620945,2952439.0789165916,0.09803973219818256,1.6931738159085634,1.0320492948583684,0.9623079888330552,1.6526665118916983,1.3619845475583716,1.4803973219818256,,,,,,
125,19,19,False,,0.07575535496293274,,85.01832414914358,32396.020724696373,-14565.7989488928,0.0804925861085523,2898148.3927570125,0.10004089452794948,1.5006108049714526,1.0114794413106756,0.9871858088650464,1.8712167459586369,1.3596755535900733,1.5004089452794949,,,,,,
125,20,20,False,,0.07808693647831232,0.0,81.2898592405226,222632.36031351524,20098092.900266606,0.0847057674877186,2720136.198595992,0.08019483490446241,1.3763286413507534,1.0810362464426646,1.0643317700855843,1.9915933567919601,1.3211245699043686,1.3019483490446242,3585.0,0.0,350.0,,1.0,1.0
125,21,21,False,,0.13034764184831393,0.0,86.11927760374795,406213.48913548875,38564526.589854605,0.06847741857128932,3645497.4128156886,0.07307614784507008,1.5373092534582646,1.1481596826430271,1.0682958458508338,1.5279262448939805,1.4265703175939595,1.2307614784507008,3585.0,0.0,350.0,,1.0,1.0
125,22,22,False,,0.16598655846540278,,101.8120235615232,353634.8581421505,70616069.44834106,0.07989997245810845,1915251.3616721407,0.061010027024742876,2.060400785384107,1.128935166454295,1.157368044088419,1.8542849273745272,1.204229915071851,1.1101002702474287,,,,,,
125,23,23,False,,0.15900873035603613,0.0,93.99052347590866,87121.34762765617,31365849.221902527,0.08418867141746206,375432.55601377616,0.09078154615500267,1.7996841158636219,1.0314888617368732,1.293709100934191,1.9768191833560584,1.0364356918704525,1.4078154615500267,3585.0,0.0,350.0,,1.0,1.0
