generation,n_arnold_calls,n_infeasible,n_lambda,infeasibility_rate,n_psd_fallback,n_no_active_js,mean_m_active,mean_A_delta_fro,max_A_delta_fro,any_shrink_applied,n_constraints,per_constraint_violation_count
1,21,21,24,0.875,0,0,1.2380952380952381,0.015914429170560105,0.016805489937156106,True,18,"[0, 0, 0, 0, 0, 6, 0, 8, 2, 2, 0, 1, 1, 0, 0, 1, 4, 1]"
2,21,21,24,0.875,0,0,1.1904761904761905,0.017988245393234337,0.05867508863072988,True,18,"[0, 0, 0, 0, 0, 3, 2, 8, 5, 1, 1, 0, 0, 0, 0, 2, 3, 0]"
3,15,15,24,0.625,0,0,1.2,0.015873479912762996,0.016409638887967204,True,18,"[0, 0, 0, 0, 0, 5, 0, 4, 3, 0, 0, 1, 1, 0, 0, 1, 2, 1]"
4,21,21,24,0.875,0,0,1.1904761904761905,0.023180892197780283,0.08122008796962916,True,18,"[0, 0, 0, 0, 0, 4, 3, 6, 3, 0, 0, 1, 0, 0, 0, 3, 4, 1]"
5,17,17,24,0.7083333333333334,0,0,1.2352941176470589,0.015532025917673553,0.016903310747143498,True,18,"[0, 0, 0, 0, 0, 6, 0, 6, 2, 1, 0, 0, 2, 0, 0, 2, 2, 0]"
6,22,22,24,0.9166666666666666,0,0,1.2727272727272727,0.024780110799456447,0.0888907121081166,True,18,"[0, 0, 0, 0, 0, 5, 3, 8, 4, 1, 0, 0, 1, 0, 0, 4, 2, 0]"
7,19,19,24,0.7916666666666666,0,0,1.4210526315789473,0.01456332010852842,0.01643677705221678,True,18,"[0, 0, 0, 0, 0, 5, 2, 5, 5, 1, 0, 1, 1, 0, 0, 2, 4, 1]"
8,21,21,24,0.875,0,0,1.380952380952381,0.01481392356387606,0.016604263378745873,True,18,"[0, 0, 0, 0, 0, 1, 0, 11, 8, 1, 0, 1, 3, 0, 0, 1, 3, 0]"
9,18,18,24,0.75,0,0,1.4444444444444444,0.014656940813436714,0.016453531281040778,True,18,"[0, 0, 0, 0, 0, 4, 0, 6, 6, 0, 0, 2, 3, 0, 0, 3, 2, 0]"
10,19,19,24,0.7916666666666666,0,0,1.4210526315789473,0.01796645711676756,0.05112183123244228,True,18,"[0, 0, 0, 0, 0, 5, 1, 10, 5, 0, 0, 1, 0, 0, 0, 3, 0, 2]"
11,15,15,24,0.625,0,0,1.4,0.021457458552392054,0.05304357855732839,True,18,"[0, 0, 0, 0, 0, 3, 2, 8, 4, 0, 0, 0, 2, 0, 0, 1, 1, 0]"
12,20,20,24,0.8333333333333334,0,0,1.3,0.015671051813770927,0.02548929122973822,True,18,"[0, 0, 0, 0, 0, 4, 0, 9, 7, 0, 0, 0, 0, 0, 0, 2, 1, 3]"
13,21,21,24,0.875,0,0,1.2380952380952381,0.01683392156771897,0.054754864426326794,True,18,"[0, 0, 0, 0, 0, 5, 1, 8, 5, 0, 0, 2, 1, 0, 0, 1, 3, 0]"
14,20,20,24,0.8333333333333334,0,0,1.3,0.016735944650823127,0.04079266940040778,True,18,"[0, 0, 0, 0, 0, 2, 1, 10, 4, 0, 0, 1, 2, 0, 0, 4, 1, 1]"
15,17,17,24,0.7083333333333334,0,0,1.2941176470588236,0.013966559241295057,0.016003794293113528,True,18,"[0, 0, 0, 0, 0, 4, 1, 6, 4, 0, 0, 2, 1, 0, 0, 2, 1, 1]"
16,18,18,24,0.75,0,0,1.3888888888888888,0.014846374955764312,0.03194360066946587,True,18,"[0, 0, 0, 0, 0, 2, 0, 8, 9, 0, 0, 0, 1, 0, 0, 3, 1, 1]"
17,21,21,24,0.875,0,0,1.3333333333333333,0.017831515947332895,0.04307263586756708,True,18,"[0, 0, 0, 0, 0, 8, 1, 11, 4, 0, 0, 0, 0, 0, 0, 2, 2, 0]"
18,20,20,24,0.8333333333333334,0,0,1.05,0.014776931838616624,0.017812489280780688,True,18,"[0, 0, 0, 0, 0, 4, 0, 8, 3, 0, 0, 0, 2, 0, 0, 2, 0, 2]"
