generation,ind_number,parent_idx,chosen,offspring_ind_number,sigma,hv_contribution,raw_pct_he,raw_driver_p,raw_p4,raw_d_throat,raw_reservoir_p,raw_buffer_length,scaled_pct_he,scaled_driver_p,scaled_p4,scaled_d_throat,scaled_reservoir_p,scaled_buffer_length,raw_delta_vs1,raw_hold_time,raw_impact_speed,scaled_delta_vs1,scaled_hold_time,scaled_impact_speed
412,0,0,False,,0.0022722302000343707,0.0,99.71090734648385,193357.4003528963,9858750.092016544,0.08334695273525755,5544449.195139236,0.10126451122871175,1.9903635782161282,1.0703323362979005,1.0309242164946228,1.9527700781502153,1.6854536667309752,1.5126451122871174,110.72699162699382,0.0022479499999999986,39.16667,,0.5504100000000003,0.11190477142857144
412,1,1,False,,0.0022907547629292596,0.017213185084800048,99.88101897306748,193987.75133181922,10026851.922335811,0.08327077687220466,5540766.93121978,0.10085661039443447,1.9960339657689163,1.0705628138202312,1.0315201972575956,1.950593624920133,1.684956544975983,1.5085661039443448,90.45149566676673,6.979999999999834e-05,40.29373,,0.9860400000000004,0.11512494285714285
412,2,2,False,,0.0021316660479774423,0.0,99.728640666477,200721.45101017514,9524148.0832864,0.08329780731626282,5544412.402861851,0.10114809452172815,1.9909546888825669,1.073024880938202,1.0279160701759817,1.9513659233217948,1.6851519558233754,1.5114809452172815,112.8983368633244,0.001009079999999999,37.37563,,0.7981840000000002,0.10678751428571429
412,3,3,False,,0.0021316660479774423,0.0,99.70258868400475,196897.54278027892,10153122.334901657,0.0832061833628476,5573365.461113065,0.10058485220258988,1.990086289466825,1.0716267314565393,1.0314159833914622,1.9487480960813601,1.689016701729743,1.5058485220258988,90.20724121060493,0.00216912,37.78467,,0.566176,0.1079562
412,4,4,False,,0.001888011347679755,0.0,99.53079514993276,204852.00016986084,10038405.721273322,0.08312358673079803,5579494.429603197,0.10107325030465242,1.9843598383310919,1.074535148658919,1.029237175426911,1.946388192308515,1.689485617149341,1.5107325030465242,112.77777777777874,0.0021668700000000013,35.66761,,0.5666259999999997,0.10190745714285715
412,5,5,False,,0.0012925926580966444,0.0,99.42993944626375,199018.47633833368,9987562.781899335,0.08314594375142653,5581564.12518399,0.09974592652078276,1.980997981542125,1.0724022161116498,1.0302413230407443,1.947026964326472,1.6899831300099233,1.4974592652078276,98.97894443282303,0.001057930000000002,35.7888,,0.7884139999999996,0.1022537142857143
412,6,6,False,,0.001888011347679755,0.0,99.45731619734,202464.34398495653,9832475.587624691,0.0830703875726043,5600430.964925725,0.10106479143469443,1.9819105399113335,1.0736621412391245,1.0288636883214701,1.944868216360123,1.6922657181794045,1.5106479143469445,100.19375522724295,0.0008009300000000018,35.43835,,0.8398139999999996,0.10125242857142858
412,7,7,False,,0.0016192576599447352,0.0,99.27647666491812,202521.26250672192,9831198.074293645,0.08312218096446031,5554013.127159744,0.09984892262991307,1.9758825554972705,1.0736829525653695,1.0288467182831218,1.9463480275560088,1.6863105427810903,1.4984892262991307,102.49956468744449,0.0007709500000000029,34.94397,,0.8458099999999994,0.09983991428571429
412,8,8,False,,0.0018614329908039082,0.0,99.15711352792755,202357.66183756685,10141219.34916376,0.08301531124882155,5570475.304362935,0.10012399808257937,1.971903784264252,1.073623134657348,1.0301828401433295,1.943294607109187,1.6884282979040048,1.5012399808257937,99.95086080713008,0.00107494,34.52676,,0.785012,0.09864788571428572
412,9,9,False,,0.0008823886579763195,0.0,99.09306257846579,192118.68120704993,10502344.031899337,0.08288499988948425,5586019.783792723,0.09938945285583445,1.9697687526155263,1.069879418908788,1.0340523616171422,1.9395714254138359,1.6908277524151119,1.4938945285583445,86.78409011402846,0.0021020199999999996,34.59656,,0.5795960000000001,0.09884731428571428
412,10,10,False,,0.0008342382363299447,0.0,99.10936946813052,201197.46876696273,10567915.022233004,0.08301235795384726,5615170.414834417,0.09920088686364076,1.970312315604351,1.07319892904289,1.0322319447464938,1.943210227252779,1.6942056712405915,1.4920088686364077,98.85741676832413,0.0020399499999999987,34.37001,,0.5920100000000003,0.09820002857142858
412,11,11,False,,0.002300243438953213,0.0,98.90509285133946,194699.61684022847,10401699.18116872,0.08288442244697333,5496903.881751539,0.09795547655419154,1.9635030950446486,1.0708230957966172,1.0329966100246157,1.9395549270563808,1.6793081629953686,1.4795547655419155,110.3648366921625,0.002084080000000002,33.74489,,0.5831839999999996,0.09641397142857143
412,12,12,False,,0.002300243438953213,1.3877787807814457e-17,98.87657757051593,192203.66805117586,10364879.870559035,0.08276239935784938,5546807.7155510355,0.09846743858547674,1.9625525856838646,1.0699104929578809,1.033423649122656,1.9360685530814103,1.6858022186861208,1.4846743858547675,100.6794425086996,0.0009929400000000012,33.58748,,0.8014119999999998,0.09596422857142857
412,13,13,False,,0.0017449888398901959,0.0,98.72977620911894,190545.90942339023,10994314.452162426,0.08280032925085956,5597240.447479264,0.09863358605495218,1.9576592069706311,1.0693043606380623,1.036631518113132,1.9371522643102728,1.692326822764723,1.4863358605495218,88.61875458899704,0.0019681200000000003,32.78667,,0.6063759999999999,0.0936762
412,14,14,False,,0.0011537535875814694,0.0,98.71826441880555,194061.9112851108,10988590.73341956,0.08283441140908525,5627841.249815352,0.09887816719058634,1.9572754806268515,1.0705899291938283,1.0357175107281666,1.9381260402595784,1.6961084339607948,1.4887816719058635,73.51745206824307,0.0019721799999999966,32.83336,,0.6055640000000007,0.09380959999999999
412,15,15,False,,0.0017449888398901959,0.0,98.64017657277061,189212.35784639724,10782513.192211363,0.08279555879507591,5636011.954648671,0.09851819110965548,1.9546725524256872,1.0688167693220454,1.0360254634804382,1.9370159655735972,1.6973431933300485,1.485181911096555,75.36605482051527,0.0007219600000000007,32.58851,,0.8556079999999999,0.09311002857142857
412,16,16,False,,0.0004641115756340324,0.0,98.515391661849,184823.9386875831,11321195.003985884,0.08275504419124717,5668213.79209967,0.09891356908040017,1.9505130553949663,1.0672122156551336,1.0396543762317696,1.9358584054642047,1.701633566588038,1.4891356908040017,75.98182328585244,0.0019380199999999986,32.16392,,0.6123960000000003,0.09189691428571428
412,17,17,False,,0.0006177529534197688,-1.3877787807814457e-17,98.4919641051258,185762.91038056338,11421170.069035375,0.08266938470706095,5682881.693121178,0.09890882313119112,1.9497321368375267,1.0675555352922452,1.0398487346179013,1.9334109916303126,1.7034747883504942,1.4890882313119111,77.70482603815708,0.0019081199999999993,31.89167,,0.6183760000000001,0.09111905714285715
412,18,18,False,,0.0006177529534197688,0.0,98.50486678823407,185597.26212610013,11244729.159656784,0.08268440033302257,5680918.595676092,0.09887526877594269,1.950162226274469,1.067494968718156,1.0390870136794617,1.9338400095149306,1.703229858747353,1.4887526877594268,74.38037563629587,0.0009449600000000016,32.00065,,0.8110079999999997,0.09143042857142857
412,19,19,False,,0.000793570567945488,-1.3877787807814457e-17,98.37083519664534,188085.66302370463,11362340.155519512,0.0830017264808461,5654508.973083814,0.09885965492138393,1.9456945065548448,1.0684048117938747,1.038937129159551,1.9429064708813168,1.6997546407012907,1.4885965492138393,75.48922580193403,0.0019099700000000004,31.472429999999996,,0.6180059999999999,0.08992122857142856
412,20,20,False,,0.0003387399789389954,0.004823936328000003,98.78823481330019,167213.89190169916,11546781.95678112,0.08281635768655776,5749818.687450651,0.09903298591480436,1.9596078271100064,1.060773390164176,1.0462869901725869,1.9376102196159357,1.7127227423939368,1.4903298591480436,26.407779082572233,0.0018648399999999991,44.88519,,0.6270320000000001,0.1282434
412,21,21,False,,0.0003387399789389954,0.0,98.82646602539108,166668.538081512,11360736.011761475,0.08282084311939539,5742424.8262853185,0.09909564604974425,1.9608822008463698,1.0605739904623066,1.0455299280582324,1.9377383748398678,1.7117988451414552,1.4909564604974426,38.77495655873463,0.0009878200000000004,0.7821699,,0.8024359999999999,0.0022347711428571428
412,22,22,False,,0.00010278506088799426,7.458525679999994e-05,98.5267461321594,166221.8198824196,12359582.409283565,0.0824873873935341,5964009.460815307,0.09957978761336687,1.9508915377386469,1.0604106552615225,1.0507954494473222,1.9282110683866884,1.7401010735340818,1.4957978761336688,26.15123501372318,0.0017960999999999984,42.19254,,0.6407800000000003,0.12055011428571429
412,23,23,False,,0.00010353131628511146,0.0,98.49766882877621,165828.36981133118,12303522.52289512,0.0825058335157815,5955049.081986966,0.09961364673068578,1.9499222942925403,1.0602667966802282,1.0506580014707763,1.9287381004509,1.73897037050696,1.4961364673068578,37.26971420292239,0.0009919999999999998,0.7269586,,0.8016000000000001,0.0020770245714285714
