generation,ind_number,parent_idx,chosen,offspring_ind_number,sigma,hv_contribution,raw_pct_he,raw_driver_p,raw_p4,raw_d_throat,raw_reservoir_p,raw_buffer_length,scaled_pct_he,scaled_driver_p,scaled_p4,scaled_d_throat,scaled_reservoir_p,scaled_buffer_length,raw_delta_vs1,raw_hold_time,raw_impact_speed,scaled_delta_vs1,scaled_hold_time,scaled_impact_speed
115,0,0,False,,0.01686392212733304,0.0,99.57196684915881,393285.5797898963,23864076.468125947,0.08193882108875708,6961193.30914756,0.11788301879642364,1.9857322283052938,1.1434328041031068,1.0391652687434048,1.912537745393059,1.8634355605499717,1.6788301879642364,3585.0,0.0,350.0,,1.0,1.0
115,1,1,False,,0.012584150753867165,0.0,98.20694027418757,341338.04476517776,6217057.149920536,0.08394280676677736,6834947.023122236,0.09331456325762603,1.9402313424729192,1.1244390378299993,1.003055912121189,1.9697944790507815,1.8478777384760492,1.4331456325762604,616.7601662214402,8.200000000020691e-07,48.4194,,0.9998359999999996,0.13834114285714286
115,2,2,False,,0.009162556004623179,0.0,98.91680443553597,266828.3660826726,12228193.166226244,0.07818713330984499,7429334.726443171,0.09611804833987045,1.9638934811845323,1.0971957928655092,1.026537134513555,1.8053466659955708,1.9262055336966895,1.4611804833987045,51.43109540634214,0.000689989999999998,48.57482,,0.8620020000000004,0.1387852
115,3,3,False,,0.020198070248768553,0.0,97.78364509269505,276851.8685963725,24505670.929899834,0.08476471306346743,6462004.405432885,0.08328012578443271,1.9261215030898353,1.100860722566072,1.0628357425110369,1.9932775160990692,1.8008589802501178,1.3328012578443271,3585.0,0.0,350.0,,1.0,1.0
115,4,4,False,,0.009646778979341191,0.0,97.68864318598303,132335.90155645032,7732640.54681703,0.06776450169804996,4662581.80132932,0.08754345912493051,1.922954772866101,1.0480208236299193,1.0372547155122236,1.5075571913728558,1.5758057084146593,1.3754345912493051,390.00974472030475,0.00027703999999999923,3.203837,,0.9445920000000002,0.00915382
115,5,5,False,,0.020634883749631502,0.0,98.07266980316184,149617.12428621482,8678137.299925307,0.08433940509812664,6837955.4216176625,0.09270006899530406,1.9357556601053947,1.0543394199846159,1.0368893970395217,1.9811258599464752,1.851976063234154,1.4270006899530405,75.73554183044189,0.00012008999999999978,12.93385,,0.975982,0.03695385714285714
115,6,6,False,,0.020634883749631502,0.0,97.88574621071284,255810.22098727568,16470399.091381814,0.0847845102608734,6385515.340574336,0.09206356981419217,1.929524873690428,1.0931671883782015,1.0423170098739412,1.9938431503106684,1.791523102416598,1.4206356981419217,3585.0,0.0,350.0,,1.0,1.0
115,7,7,False,,0.01014712163218873,0.0,99.3261607960688,170056.0327859247,15181359.804688979,0.07989561308608042,7321517.537728777,0.09764309286194137,1.9775386932022936,1.0618125724784964,1.0634796403144835,1.8541603738880121,1.9133477244393833,1.4764309286194137,532.5986164868482,0.00010699000000000125,35.69423,,0.9786019999999997,0.10198351428571428
115,8,8,False,,0.010264907627771522,0.0,98.15332382424225,177580.9840802423,14733770.121827587,0.08006985155781253,7241983.151712628,0.0935350444648243,1.938444127474742,1.064563947804251,1.0581196597053797,1.8591386159375007,1.9030968749251738,1.435350444648243,289.91765799978066,0.0003661500000000026,30.68021,,0.9267699999999995,0.08765774285714285
115,9,9,False,,0.015797750918547147,0.0,98.24479616648819,242889.04392992667,27477993.503101587,0.08188418556502357,7872846.501207823,0.1296171515331958,1.9414932055496061,1.088442771389331,1.0837661403357661,1.9109767304292447,1.9836081371644327,1.7961715153319582,3585.0,0.0,350.0,,1.0,1.0
115,10,10,False,,0.008423444170359834,0.0,98.71897802967125,175717.33206879787,19303624.58751957,0.08269358979249797,7719797.219022112,0.10037054761957467,1.9572992676557082,1.0638825339372997,1.0809824079172743,1.9341025654999415,1.9641880549476651,1.5037054761957467,564.8941776984675,0.00108602,26.84261,,0.782796,0.07669317142857143
115,11,11,False,,0.008423444170359834,0.0,99.0519840338352,203476.6260860079,24521937.208336346,0.08233464337845048,7604386.849129233,0.09839088150441991,1.9683994677945065,1.0740322656275227,1.0900458008107206,1.9238469536700133,1.9492577483709688,1.483908815044199,3585.0,0.0,350.0,,1.0,1.0
115,12,12,False,,0.004997450049596966,-1.1102230246251565e-16,98.98270995207282,265689.167934314,5225688.341867045,0.07840629053988342,7447804.914805621,0.09101842834659819,1.9660903317357608,1.0967792637008744,1.0042928446789436,1.811608301139526,1.9286044875640331,1.410184283465982,537.613134237417,8.500000000001562e-07,40.12156,,0.99983,0.11463302857142858
115,13,13,False,,0.008726122972201248,0.0,99.5227184047516,255872.776383099,9999102.196219027,0.07908770046570375,7658534.283584104,0.09645753241268967,1.98409061349172,1.0931900607352214,1.0207977939353254,1.8310771561629642,1.9559064944885534,1.4645753241268968,250.44399613192127,0.00010312999999999989,38.2445,,0.9793740000000001,0.10927
115,14,14,False,,0.020198070248768553,0.0,98.16225403185307,192038.46380626023,8986251.675222097,0.08375030461235045,6470091.830657297,0.08482505175751047,1.9387418010617687,1.0698500887286184,1.0273586277217335,1.9642944174957266,1.8040579269953076,1.3482505175751047,135.53466712662703,0.000187989999999999,39.98844,,0.9624020000000002,0.1142526857142857
115,15,15,False,,0.009162556004623179,0.0,99.21738963249963,288801.34198106243,11782664.3697794,0.07852154541311604,7233991.515428118,0.09865712841184265,1.9739129877499877,1.1052298520049861,1.0222604482622715,1.814901297517601,1.900662851711737,1.4865712841184267,101.40771964051964,0.0008180199999999992,52.78625,,0.8363960000000001,0.15081785714285714
