generation,n_arnold_calls,n_infeasible,n_lambda,infeasibility_rate,n_psd_fallback,n_no_active_js,mean_m_active,mean_A_delta_fro,max_A_delta_fro,any_shrink_applied,n_constraints,per_constraint_violation_count
1,18,18,24,0.75,0,0,1.3333333333333333,0.015773339572537123,0.01679035579000296,True,18,"[0, 0, 0, 0, 0, 5, 0, 9, 4, 1, 0, 0, 2, 0, 0, 0, 3, 0]"
2,20,20,24,0.8333333333333334,0,0,1.5,0.01930984243491919,0.06865380895230863,True,18,"[0, 0, 0, 0, 0, 4, 4, 8, 3, 1, 0, 1, 3, 0, 0, 2, 4, 0]"
3,17,17,24,0.7083333333333334,0,0,1.0588235294117647,0.01746681394341007,0.031964429145723235,True,18,"[0, 0, 0, 0, 0, 4, 0, 6, 2, 0, 0, 0, 0, 0, 0, 4, 2, 0]"
4,24,24,24,1.0,0,0,1.25,0.01831097000085911,0.03491353168299515,True,18,"[0, 0, 0, 0, 0, 6, 0, 10, 3, 1, 0, 0, 1, 0, 0, 5, 4, 0]"
5,21,21,24,0.875,0,0,1.1428571428571428,0.015531406083810938,0.016493573196677404,True,18,"[0, 0, 0, 0, 0, 7, 1, 8, 3, 0, 0, 0, 1, 0, 0, 2, 2, 0]"
6,18,18,24,0.75,0,0,1.2222222222222223,0.018141246211322806,0.06271699235654841,True,18,"[0, 0, 0, 0, 0, 4, 1, 9, 4, 0, 0, 0, 0, 0, 0, 2, 2, 0]"
7,21,21,24,0.875,0,0,1.2380952380952381,0.017785836726677693,0.04320009161095741,True,18,"[0, 0, 0, 0, 0, 4, 2, 9, 3, 0, 0, 1, 1, 0, 0, 4, 1, 1]"
8,18,18,24,0.75,0,0,1.1111111111111112,0.015330972128319171,0.01655745256741853,True,18,"[0, 0, 0, 0, 0, 7, 2, 6, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
9,17,17,24,0.7083333333333334,0,0,1.411764705882353,0.014420186026994915,0.016146238062204978,True,18,"[0, 0, 0, 0, 0, 5, 3, 7, 3, 0, 0, 1, 1, 0, 0, 1, 3, 0]"
10,17,17,24,0.7083333333333334,0,0,1.1764705882352942,0.021543048401785662,0.09581530271369898,True,18,"[0, 0, 0, 0, 0, 6, 2, 4, 3, 0, 0, 1, 0, 0, 0, 2, 1, 1]"
11,19,19,24,0.7916666666666666,0,0,1.4736842105263157,0.01584948870835448,0.047079585053207494,True,18,"[0, 0, 0, 0, 0, 2, 3, 13, 4, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
12,18,18,24,0.75,0,0,1.3888888888888888,0.018788763249199408,0.0698839259479366,True,18,"[0, 0, 0, 0, 0, 4, 1, 7, 4, 0, 0, 0, 1, 0, 0, 4, 2, 2]"
